VERSION|DML_IND|BENE_ID|STATE_CODE|BENE_COUNTY_CD|BENE_ZIP_CD|BENE_BIRTH_DT|BENE_SEX_IDENT_CD|BENE_RACE_CD|BENE_ENTLMT_RSN_ORIG|BENE_ENTLMT_RSN_CURR|BENE_ESRD_IND|BENE_MDCR_STATUS_CD|BENE_PTA_TRMNTN_CD|BENE_PTB_TRMNTN_CD|BENE_CRNT_HIC_NUM|BENE_SRNM_NAME|BENE_GVN_NAME|BENE_MDL_NAME
4|INSERT|611|PA|BUCKS|312430085|28-JUL-1947|M|1|1|0|N|10|0|0|866496868R|Yrkcom|Gmfq|I
4|INSERT|612|CA|LOS ANGELES|43521509.|16-JUN-1937|M|1|0|0|N|10|1|1|965243021K|Bwihjp|Dioo|
4|INSERT|613|CA|TULARE|245455030|08-JUN-1945|M|1|0|0|N|10|0|0|348769130R|Zeknmi|Sdus|H
4|INSERT|614|NY|SUFFOLK|200083799|24-JUL-1939|M|1|0|0|N|10|0|0|252256429T|Oxpmyv|Necl|H
4|INSERT|615|CA|SUTTER|824387734|21-JAN-1930|F|1|1|0|N|10|0|0|939360667H|Eieqij|Gzat|M
4|INSERT|616|CA|ORANGE|413786199|09-JUN-1939|F|1|0|0|N|10|0|0|971005858U|Wqvoqw|Ezbc|A
4|INSERT|617|AZ|YUMA|586717440|21-MAR-1935|F|1|0|0|N|10|0|0|532127114T|Pdiwlp|Vrzb|A
4|INSERT|618|OK|CLEVELAND|765302288|01-DEC-1942|F|1|1|1|N|10|0|0|267824816R|Kgpmrm|Cukd|
4|INSERT|619|AR|HOT SPRING|517205005|13-OCT-1939|F|1|1|0|N|10|0|0|127196128L|Szlgbt|Uqgs|L
4|INSERT|620|KS|CRAWFORD|281848538|22-FEB-1941|F|1|0|0|N|10|0|0|925280382K|Vziyhg|Vfjw|J
4|INSERT|621|NY|ALBANY|733218677|07-FEB-1943|F|1|0|0|N|10|0|0|588009626W|Ofuvpa|Vxvw|P
4|INSERT|622|TX|BANDERA|695306130|21-DEC-1969|M|1|1|1|N|20|0|0|397016697R|Utghrk|Makk|R
4|INSERT|623|NC|VANCE|503525885|28-DEC-1946|F|2|0|0|N|10|0|0|105834038J|Kcxxwa|Lvok|D
4|INSERT|624|NE|ADAMS|831747812|12-JUN-1920|M|1|0|0|N|10|1|1|396299465P|Ktuqrc|Ronm|E
4|INSERT|625|IL|LA SALLE|316223202|02-SEP-1957|F|1|1|1|N|20|0|0|915964658W|Wpwuoe|Ymxr|E
4|INSERT|626|CA|SAN DIEGO|451914426|01-FEB-1970|F|3|1|1|N|20|0|0|629314828S|Yejwjq|Alad|
4|INSERT|627|CA|ALAMEDA|57333181.|24-JAN-1943|F|1|0|0|N|10|0|0|552658703Y|Nrzfzu|Mtuz|R
4|INSERT|628|CA|ORANGE|985452.61|27-JUN-1950|M|1|1|1|N|20|0|0|756351292W|Punqlt|Uayb|C
4|INSERT|629|NY|OSWEGO|81114167.|14-JAN-1938|M|1|0|0|N|10|0|0|256022479X|Rzzznk|Mnky|A
4|INSERT|630|TX|HARRIS|133673072|30-JAN-1960|F|1|1|1|N|20|0|0|696087891K|Sgsmby|Qwgl|A
4|INSERT|631|PR|MAYAGUEZ|599454810|20-OCT-1936|F|1|0|0|N|10|0|0|913705632E|Becapq|Fzta|
4|INSERT|632|MA|BARNSTABLE|561982629|06-DEC-1938|F|1|0|0|N|10|0|0|127719673N|Kldzef|Xefv|E
4|INSERT|633|CA|PLACER|470753310|14-MAR-1936|M|1|1|0|N|10|0|0|783908755X|Lzdmdb|Dqkb|
4|INSERT|634|CO|PUEBLO|593556059|07-MAY-1937|F|1|0|0|N|10|0|0|795850424X|Akoyuc|Xexv|S
4|INSERT|635|NY|ERIE|33819216.|27-NOV-1930|M|1|0|0|N|10|0|0|579673370Q|Krcqco|Zsdi|J
4|INSERT|636|NY|NEW YORK|517273787|09-DEC-1925|M|2|0|0|N|10|0|0|455909551R|Oiszje|Jtdr|
4|INSERT|637|MO|JACKSON|141639104|27-NOV-1936|M|1|1|0|N|10|0|0|704579266A|Vjzppo|Egrf|R
4|INSERT|638|NJ|WARREN|93874544.|05-JUL-1936|M|1|0|0|N|10|0|0|206595198U|Iyyybc|Hmch|L
4|INSERT|639|FL|ESCAMBIA|681286523|08-DEC-1955|F|1|1|1|N|20|0|0|635609369O|Fvxosy|Abdp|C
4|INSERT|640|FL|HERNANDO|131985989|25-DEC-1944|F|1|0|0|N|10|0|0|653864312O|Sdwycb|Xidl|C
4|INSERT|641|CT|NEW HAVEN|913167826|18-JUL-1939|M|1|0|0|N|10|0|0|213175996E|Jlkcyf|Kncw|D
4|INSERT|642|AL|SHELBY|89687519.|31-MAR-1921|F|1|0|0|N|10|0|0|346772154H|Iabqnr|Cxbk|M
4|INSERT|643|PA|BUCKS|768271929|30-JAN-1948|F|0|0|0|N|10|0|0|679408861P|Msjqzh|Zcby|D
4|INSERT|644|TX|HARRIS|142319747|26-JAN-1923|M|1|1|0|N|10|0|0|273118954C|Jetkle|Yerk|M
4|INSERT|645|AR|MISSISSIPPI|991852892|01-NOV-1927|F|1|0|0|N|10|0|0|102105996J|Wvskaw|Vhwk|D
4|INSERT|646|VA|FAIRFAX|400108798|23-MAR-1934|M|4|0|0|N|10|0|0|440045799Z|Fqpwck|Vgcn|K
4|INSERT|647|CO|MESA|539407824|27-JUL-1932|M|1|0|0|N|10|0|0|501999789O|Flprbg|Lrra|M
4|INSERT|648|OH|BUTLER|993529796|08-DEC-1933|M|1|1|0|N|10|0|0|934362891G|Dyxlez|Baab|
4|INSERT|649|MD|ANNE ARUNDEL|295744251|01-DEC-1920|M|1|0|0|N|10|0|0|250420159R|Btlwjx|Vpox|E
4|INSERT|650|IA|DUBUQUE|777088771|11-MAR-1942|M|1|0|0|N|10|0|0|158451028C|Mczcws|Vawz|T
4|INSERT|651|PA|LUZERNE|122334684|23-DEC-1948|M|1|1|1|N|10|0|0|629646968O|Cbdscq|Kndv|H
4|INSERT|652|FL|BROWARD|803044710|09-AUG-1935|M|1|0|0|N|10|0|0|759108292P|Otulbk|Odcy|B
4|INSERT|653|OH|MONTGOMERY|882262097|15-JAN-1940|F|1|0|0|N|10|0|0|422631186B|Mmyeho|Ynqy|C
4|INSERT|654|PR|BARRANQUITAS|124261896|04-JUN-1967|M|1|1|1|N|20|0|0|992161258K|Rdsasn|Wrew|M
4|INSERT|655|AL|JEFFERSON|694896329|14-FEB-1967|F|2|1|1|N|20|0|0|712700196D|Ibiydq|Fbvs|W
4|INSERT|656|MI|PRESQUE ISLE|21771725.|18-JUL-1938|M|1|0|0|N|10|0|0|531307083J|Gmwndm|Ptkg|M
4|INSERT|657|NJ|ESSEX|829031897|28-JUL-2008|M|0|||||||466470999P|Yslxpg|Gqmb|
4|INSERT|658|CA|LOS ANGELES|571565002|24-JAN-1946|F|1|||||||920149121Z|Csltny|Moba|A
4|INSERT|659|CA|SHASTA|80932893.|10-MAR-1984|M|1|||||||898306260Q|Urugrh|Rpnv|L
4|INSERT|660|MS|HARRISON|645231072|23-SEP-1947|F|1|0|0|N|10|0|0|394995818J|Ndncly|Gpfd|W
4|INSERT|661|MA|BRISTOL|351711342|15-FEB-1934|M|1|0|0|N|10|0|0|432414466V|Syutig|Oknx|
4|INSERT|662|FL|PALM BEACH|460475634|09-JUL-1943|F|4|1|0|N|10|0|0|580241935R|Qrhebz|Waax|
4|INSERT|663|PA|MERCER|253756656|09-DEC-1946|F|1|0|0|N|10|0|0|650076337P|Jxiqnm|Flaa|P
4|INSERT|664|CA|SAN LUIS OBISPO|913572837|11-MAR-1923|M|1|0|0|N|10|0|0|542041912F|Uzhsue|Tsci|
4|INSERT|665|CA|ORANGE|778754393|22-SEP-1947|M|1|0|0|N|10|0|0|544903024D|Suiand|Rrxb|J
4|INSERT|666|IL|DU PAGE|944020706|02-FEB-1960|M|1|1|1|N|20|0|0|350025937J|Yemtwb|Djrr|J
4|INSERT|667|MA|MIDDLESEX|588040930|03-APR-1941|M|1|0|0|N|10|0|0|882189348Q|Pqdmbb|Lvns|M
4|INSERT|668|MI|LEELANAU|295962130|11-APR-1946|F|1|0|0|N|10|0|0|349789422R|Secmig|Whxp|C
4|INSERT|669|NY|CHEMUNG|897384590|09-AUG-1942|F|1|0|0|N|10|0|0|628644872R|Ftimky|Qrqs|H
4|INSERT|670|NY|ALBANY|870380819|01-NOV-1938|M|1|0|0|N|10|0|0|160609158X|Kkyqwf|Xzom|V
4|INSERT|671|FL|LEE|797684828|08-FEB-1942|M|1|0|0|N|10|0|0|769378855Y|Bjlwhj|Fjow|M
4|INSERT|672|CA|RIVERSIDE|384624885|05-AUG-1934|F|1|0|0|N|10|0|0|570558125K|Fllabm|Xhxt|
4|INSERT|673|MN|REDWOOD|245321196|15-APR-1933|M|1|0|0|N|10|0|0|396033421O|Jthtsk|Wwvy|V
4|INSERT|674|PA|LUZERNE|523817689|06-OCT-1914|M|1|0|0|N|10|1|1|423675600C|Hernvd|Chgy|O
4|INSERT|675|NM|TAOS|729483377|25-JAN-1948|M|1|0|0|N|10|0|0|743344888U|Mhlwyu|Qody|B
4|INSERT|676|FL|OSCEOLA|885238372|20-DEC-1965|F|1|1|1|N|20|0|0|709951150S|Pblbos|Ftat|J
4|INSERT|677|CA|LOS ANGELES|717206638|16-NOV-1927|M|1|0|0|N|10|0|0|985413402A|Ttawnt|Begu|L
4|INSERT|678|OH|MUSKINGUM|826765409|07-OCT-1942|M|1|0|0|N|10|0|0|714871825M|Euwswg|Pgfq|L
4|INSERT|679|WI|PORTAGE|514649447|19-FEB-1933|F|1|0|0|Y|11|0|0|727547920R|Mfflie|Pzqd|T
4|INSERT|680|NJ|MONMOUTH|163353815|27-DEC-1930|F|1|0|0|N|10|0|0|588771184C|Afjaoq|Wllc|P
4|INSERT|681|MS|LAWRENCE|493027187|16-JUL-1951|M|1|1|1|N|20|0|0|820090000Z|Qpbeln|Bsfj|J
4|INSERT|682|MI|INGHAM|674420425|20-DEC-1964|F|2|1|1|N|20|0|0|933770895U|Hovjxx|Ygge|B
4|INSERT|683|TX|SAN PATRICIO|443518492|16-MAR-1932|F|1|0|0|N|10|0|0|531865347B|Mordfw|Bjjb|C
4|INSERT|684|IL|COOK|743420837|24-SEP-1940|F|2|0|0|N|10|0|0|359739940W|Onmxzr|Pkzt|
4|INSERT|685|MD|MONTGOMERY|664676051|23-FEB-1931|M|1|0|0|N|10|0|0|193297060I|Gvwsqo|Tdqh|E
4|INSERT|686|IL|KENDALL|790070541|01-APR-1944|F|1|0|0|N|10|0|0|130625904S|Sxgalj|Xjuy|H
4|INSERT|687|KS|JOHNSON|453855848|01-FEB-1930|M|1|0|0|N|10|0|0|420980498O|Wvjwxy|Ycor|
4|INSERT|688|OH|MONTGOMERY|459717277|09-JUN-1916|M|1|0|0|N|10|0|0|554345632E|Daluge|Vgra|A
4|INSERT|689|NV|CLARK|879807986|24-AUG-1936|M|1|0|0|N|10|0|0|941403008D|Digckt|Nakq|
4|INSERT|690|AZ|MARICOPA|522085114|07-JUL-1943|F|3|0|0|N|10|0|0|299855406J|Dyqvck|Axed|A
4|INSERT|691|AL|CALHOUN|778285980|24-JUL-1943|M|1|0|0|N|10|0|0|806022719E|Pwitzn|Edai|M
4|INSERT|692|TN|RHEA|925279895|19-JUL-1936|F|1|0|0|N|10|0|0|482718784S|Itftjp|Txax|D
4|INSERT|693|MA|MIDDLESEX|321026626|09-JUL-1936|M|1|0|0|N|10|0|0|855288770X|Yastmv|Ysnm|
4|INSERT|694|CA|KINGS|260749694|05-APR-1935|M|1|0|0|N|10|0|0|793012732T|Byfgrz|Oidk|M
4|INSERT|695|MN|DAKOTA|736787361|12-MAY-1944|F|1|0|0|N|10|0|0|958062259B|Onvhtg|Urgr|R
4|INSERT|696|PA|WESTMORELAND|485992830|14-JUN-1936|M|1|0|0|N|10|0|0|982662708B|Jpfxmh|Rpvk|S
4|INSERT|697|IN|ELKHART|940639358|21-JAN-1929|F|1|0|0|N|10|0|0|786730152F|Udjvcg|Gids|
4|INSERT|698|UT|BOX ELDER|989847368|23-MAR-1938|M|1|0|0|N|10|0|0|656184565E|Tgsaap|Vxwb|D
4|INSERT|699|NC|POLK|794977818|14-DEC-1941|F|1|0|0|N|10|0|0|903973156A|Hiydtp|Kdcx|E
4|INSERT|700|CA|ORANGE|958286894|28-JUL-1964|M|5|1|1|N|20|0|0|251812466Z|Crbrtz|Efhr|
4|INSERT|701|MI|OGEMAW|602516892|02-SEP-1941|M|1|1|0|N|10|0|0|829697285H|Tqvpdr|Eaka|J
4|INSERT|702|NH|BELKNAP|456151152|05-MAR-1939|F|1|0|0|N|10|0|0|781431535V|Bfbggv|Sbhp|M
4|INSERT|703|AR|FULTON|442977421|01-MAR-1937|M|1|0|0|N|10|0|0|529218128H|Xmfyqs|Uoeo|R
4|INSERT|704|NY|RICHMOND|404353406|04-JAN-1901|M|0|0|0|N|10|0|0|132565008X|Inxrnd|Wvgl|
4|INSERT|705|IA|DUBUQUE|34130371.|17-FEB-1945|F|1|0|0|N|10|0|0|156541754S|Mgevxs|Bjqu|R
4|INSERT|706|TX|TARRANT|369338920|10-OCT-1944|M|1|0|0|N|10|0|0|857858950O|Ccqidk|Uenf|E
4|INSERT|707|IL|DU PAGE|82201108.|13-APR-1956|M|1|1|1|N|20|0|0|788621360K|Dmjxfs|Fvnr|M
4|INSERT|708|LA|TANGIPAHOA|629561083|20-MAY-1947|F|1|0|0|N|10|0|0|622096866X|Lbrmbz|Uela|P
4|INSERT|709|FL|SANTA ROSA|604739739|11-JUL-1933|F|1|0|0|N|10|0|0|518986675P|Pfxqqi|Igph|E
4|INSERT|710|WI|WAUKESHA|26732548.|16-JUL-1946|M|1|0|0|N|10|0|0|417740326Q|Gwviac|Kuwv|J
4|INSERT|711|NY|NIAGARA|581120608|05-MAR-1927|M|1|0|0|N|10|0|0|157245819J|Qepecy|Cciv|H
4|INSERT|712|MA|BERKSHIRE|81031115.|23-JAN-1928|F|1|0|0|N|10|0|0|922554142Y|Wnyhsy|Iwiv|C
4|INSERT|713|CA|SAN BERNARDINO|630136248|23-DEC-1956|M|1|1|1|N|20|0|0|934018467U|Cwtxpn|Ugnk|Y
4|INSERT|714|MA|ESSEX|595015506|20-AUG-1946|M|1|0|0|N|10|0|0|858350480J|Krucur|Wzjc|
4|INSERT|715|SC|AIKEN|852991821|20-APR-1946|M|2|0|0|N|10|0|0|108646477S|Mdqmys|Bwvs|J
4|INSERT|716|TN|ANDERSON|307896862|11-JAN-1946|F|1|0|0|N|10|0|0|700783864C|Rgdpxj|Ymbc|S
4|INSERT|717|NJ|MONMOUTH|279159091|07-AUG-1928|F|1|0|0|N|10|0|0|592546143U|Qzmhpg|Agat|R
4|INSERT|718|GA|DE KALB|477723448|05-SEP-1979|F|1|1|1|N|20|0|0|294975684G|Alznum|Jxgt|
4|INSERT|719|CA|ORANGE|163414332|10-APR-1945|F|1|0|0|N|10|0|0|665589493P|Tihrxh|Lkar|M
4|INSERT|720|NY|QUEENS|52740483.|09-FEB-1921|M|4|0|0|N|10|0|0|935951855Y|Qwbhnd|Axxt|
4|INSERT|721|AR|WASHINGTON|477328902|07-JUL-1935|F|2|0|0|N|10|0|0|702998267A|Vyczog|Qwyy|
4|INSERT|722|MO|JOHNSON|757795844|30-MAR-1941|M|1|0|0|N|10|0|0|733442109E|Zgjxkq|Kvtw|J
4|INSERT|723|OH|CUYAHOGA|523721044|13-MAR-1935|M|3|0|0|N|10|0|0|631884076R|Fbndic|Qaga|B
4|INSERT|724|GA|FANNIN|827034151|20-AUG-1953|M|1|1|1|N|20|0|0|822471471N|Avmcaa|Nwbk|J
4|INSERT|725|WI|DANE|264195160|23-JAN-1925|M|1|0|0|N|10|0|0|649559928O|Shbcqi|Acjz|A
4|INSERT|726|NY|NEW YORK|984139124|24-JUL-1887|M|1|0|0|N|10|0|0|276527863Y|Tmvpuk|Swsl|S
4|INSERT|727|CA|ALAMEDA|925556232|25-JUN-1919|M|1|0|0|N|10|0|0|141195491T|Crfnqg|Lkeg|M
4|INSERT|728|FL|POLK|173372572|03-JUN-1938|F|1|0|0|N|10|0|0|135827304C|Aqnpuf|Ovqi|B
4|INSERT|729|NY|SUFFOLK|638459302|09-AUG-1937|M|1|0|0|N|10|0|0|385225869G|Gtlzbe|Tvvr|P
4|INSERT|730|TX|TARRANT|662928681|13-MAY-1940|F|3|0|0|N|10|0|0|910370508J|Duhaow|Ghzm|
4|INSERT|731|KY|HENRY|541446630|01-OCT-1982|F|1|1|1|N|20|0|0|637358517H|Mpawxl|Gbgm|D
4|INSERT|732|PA|CLEARFIELD|781023228|25-JUL-1946|M|1|0|0|N|10|0|0|952668375C|Eykwaq|Kbgd|L
4|INSERT|733|PA|SCHUYLKILL|347500862|22-MAY-1938|M|1|0|0|N|10|0|0|928540384Q|Gginax|Pbaq|E
4|INSERT|734|TX|DENTON|133240601|17-APR-1935|F|1|0|0|N|10|0|0|487265079T|Ohybwm|Zzsg|D
4|INSERT|735|TX|WALLER|970200381|24-JUN-1929|M|1|0|0|N|10|0|0|686610991O|Ikzifh|Dgyh|
4|INSERT|736|IA|LINN|981188382|30-SEP-1950|F|1|1|1|N|20|0|0|411996895O|Poihrz|Eyrh|H
4|INSERT|737|OH|GUERNSEY|784461979|14-AUG-1959|F|1|1|1|N|20|0|0|111295479D|Kcoqvr|Xafv|W
4|INSERT|738|TX|HARRIS|184089295|29-SEP-1967|F|2|1|1|N|20|0|0|581736218X|Fksjwo|Pfur|E
4|INSERT|739|MA|SUFFOLK|482913911|05-AUG-1929|M|1|0|0|N|10|0|0|432933545E|Qqdonk|Luyy|
4|INSERT|740|MI|WAYNE|458817360|01-SEP-1938|F|1|0|0|N|10|0|0|437371368H|Fqxtlo|Rjja|J
4|INSERT|741|MN|DAKOTA|745999690|02-FEB-1942|F|1|0|0|N|10|0|0|141464865M|Iwchhe|Hyfl|T
4|INSERT|742|FL|BROWARD|202736561|07-FEB-1931|M|1|0|0|N|10|0|0|830292882P|Hcvcsx|Athb|R
4|INSERT|743|PA|PHILADELPHIA|893907456|18-OCT-1979|M|2|1|1|N|20|0|0|224531008B|Iwrxdm|Lqrs|
4|INSERT|744|PA|ALLEGHENY|479179060|03-APR-1943|M|1|0|0|N|10|0|0|603030727X|Diswff|Wgrj|A
4|INSERT|745|CA|LOS ANGELES|638992817|19-JAN-1934|M|1|0|0|N|10|0|0|187522952U|Uihuxk|Dzck|H
4|INSERT|746|CA|RIVERSIDE|710909431|12-JAN-1935|M|1|0|0|N|10|0|0|330440547C|Bjonzy|Lktg|J
4|INSERT|747|PR|JUANA DIAZ|991722940|03-JUN-1944|F|1|0|0|N|10|0|0|846883390I|Lvisqm|Gkhj|
4|INSERT|748|AL|JEFFERSON|518637289|16-JUN-1991|F|1|1|1|N|20|0|0|399822658S|Bqiuku|Gtsw|A
4|INSERT|749|KY|LAWRENCE|610489051|09-SEP-1965|M|1|1|1|N|20|0|0|402887358U|Aptzqs|Pgcu|M
4|INSERT|750|GA|BARTOW|225294142|08-APR-1922|M|1|0|0|N|10|0|0|166185670V|Sadwbp|Ditv|L
4|INSERT|751|NH|HILLSBOROUGH|592022465|09-JUN-1942|M|1|1|0|N|10|0|0|990475413Z|Sannpi|Iklw|
4|INSERT|752|MD|BALTIMORE CITY|75042205.|06-DEC-1935|M|2|0|0|N|10|0|0|440994881P|Dpdjma|Vnqh|L
4|INSERT|753|NV|CLARK|178610818|30-NOV-1946|M|1|0|0|N|10|0|0|921851027E|Zxyapl|Zegf|P
4|INSERT|754|OH|HAMILTON|789448323|22-JUN-1918|F|1|0|0|N|10|0|0|712067683E|Xfzopg|Lfzp|W
4|INSERT|755|NC|BRUNSWICK|658728389|20-JUN-1939|F|1|0|0|N|10|0|0|290362987J|Vhjofn|Lojx|W
4|INSERT|756|CA|LOS ANGELES|929926644|16-JUN-1947|F|1|0|0|N|10|0|0|719167189B|Kceoua|Plpk|P
4|INSERT|757|MT|LEWIS AND CLARK|395995744|08-AUG-1921|M|1|0|0|N|10|0|0|445323234N|Ilmohu|Hyaf|N
4|INSERT|758|MT|FLATHEAD|841018579|16-APR-1973|M|6|1|1|N|20|0|0|345474216T|Yibigk|Ruvf|D
4|INSERT|759|FL|LEE|125742863|04-SEP-1938|M|1|0|0|N|10|0|0|286493587B|Xadxvr|Zscs|
4|INSERT|760|OR|UNION|165308736|02-JUN-1934|M|1|0|0|N|10|0|0|821819372W|Wrscvc|Xvjw|K
4|INSERT|761|CO|JEFFERSON|421954054|02-JUL-1947|F|3|0|0|N|10|0|0|119105900E|Qiuxmk|Oksc|V
4|INSERT|762|IA|CLAY|326117710|24-MAR-1922|M|1|0|0|N|10|0|0|490309949Y|Tkcofx|Zzmm|M
4|INSERT|763|TN|WEAKLEY|932297994|29-SEP-1947|F|0|0|0|N|10|0|0|379864002B|Pkwdeu|Fppl|D
4|INSERT|764|WA|KING|54653559.|03-MAY-1943|F|1|0|0|N|10|0|0|321463504D|Atnvpm|Mxrd|A
4|INSERT|765|HI|HONOLULU|365659030|19-JUN-1924|F|4|0|0|N|10|0|0|672047839V|Isbkjk|Ijnt|Y
4|INSERT|766|CT|NEW LONDON|102659987|11-MAR-1946|F|1|0|0|N|10|0|0|459865326S|Glbknc|Itto|H
4|INSERT|767|OH|STARK|234574826|01-MAY-1930|F|1|0|0|N|10|1|1|989847135K|Nxuygf|Wgep|F
4|INSERT|768|FL|MIAMI-DADE|490548973|14-OCT-1938|M|1|0|0|N|10|0|0|965645545U|Qkiylu|Hqxa|
4|INSERT|769|CA|RIVERSIDE|509008055|26-FEB-1947|F|1|0|0|N|10|0|0|495380581X|Mxhidp|Hdjp|T
4|INSERT|770|WI|VERNON|284073325|31-OCT-1945|F|1|1|0|N|10|0|0|697737288A|Kmregr|Uwbu|A
4|INSERT|771|IL|COOK|766542485|25-JUL-1945|M|1|1|0|N|10|0|0|514049436F|Jaknug|Wonz|
4|INSERT|772|PA|ALLEGHENY|915042152|05-AUG-1945|M|1|0|0|Y|11|0|0|734905027S|Injaks|Ldzn|E
4|INSERT|773|TX|TARRANT|152787241|23-DEC-1957|F|1|||||||845634148X|Btkncr|Iocb|P
4|INSERT|774|GA|RABUN|194131708|03-SEP-1918|F|1|||||||108077234D|Ckvwfa|Spsf|B
4|INSERT|775|MD|BALTIMORE|793316230|19-AUG-1948|F|1|||||||747680073X|Nnmbxm|Hfuz|T
4|INSERT|776|TN|SHELBY|604528689|04-OCT-1913|M|2|||||||418100020O|Yocoqm|Lfoq|
4|INSERT|777|GA|CHATHAM|71140922.|23-DEC-1931|M|2|0|0|N|10|0|0|832351207C|Axmorx|Bpsf|
4|INSERT|778|NJ|BERGEN|20213427.|04-MAY-1946|F|1|0|0|N|10|0|0|198416541H|Eeiyyt|Khoi|
4|INSERT|779|AZ|MARICOPA|32680190.|08-APR-1943|M|3|0|0|N|10|0|0|712263746L|Edbeqn|Yjbz|F
4|INSERT|780|NJ|BERGEN|560037467|08-MAY-1923|F|1|0|0|N|10|1|1|411258010P|Xbpivg|Tzkj|
4|INSERT|781|GA|COLQUITT|498329001|12-FEB-1939|F|1|0|0|N|10|0|0|985560943Y|Saeeiq|Sscr|
4|INSERT|782|MD|HOWARD|562166244|01-JUN-1946|M|1|0|0|N|10|0|0|825179875P|Cjkztg|Zncf|Y
4|INSERT|783|CA|FRESNO|278133653|01-JUL-1926|M|1|0|0|N|10|0|0|144052794I|Lnldct|Evrg|
4|INSERT|784|DC|THE DISTRICT|6442948.4|31-MAY-1971|F|2|1|1|N|20|0|0|381567035S|Fnsoqr|Sfgn|L
4|INSERT|785|FL|MIAMI-DADE|623805172|18-MAR-1915|M|5|0|0|N|10|0|0|180620200W|Cenziq|Rtuu|
4|INSERT|786|MI|WEXFORD|737564131|30-MAR-1945|M|1|0|0|N|10|0|0|128864927N|Vxpwbp|Mmvp|E
4|INSERT|787|NY|CATTARAUGUS|601195641|21-AUG-1925|M|1|0|0|N|10|0|0|399712275K|Uupvkn|Iptn|A
4|INSERT|788|NC|WAKE|721833831|03-JUL-1934|M|1|0|0|N|10|0|0|176696913A|Uoeman|Mfot|J
4|INSERT|789|PA|CHESTER|902761739|03-MAY-1946|M|1|0|0|N|10|0|0|870376861Z|Bzcxph|Uxlb|L
4|INSERT|790|CO|ARAPAHOE|134526626|29-AUG-1941|F|1|0|0|N|10|0|0|543287637K|Fuyexj|Kfbn|R
4|INSERT|791|MI|WAYNE|991039007|31-AUG-1938|M|1|0|0|N|10|0|0|153831959V|Tofotr|Umlx|P
4|INSERT|792|FL|SUMTER|947693018|18-JUL-1934|M|1|0|0|N|10|0|0|253020236L|Xkhwyj|Gzrk|M
4|INSERT|793|TN|JEFFERSON|302975963|02-APR-1946|F|1|0|0|N|10|0|0|479623441Z|Wgyjuv|Lvvo|W
4|INSERT|794|FL|POLK|286720994|26-MAY-1944|F|1|0|0|N|10|0|0|610714098N|Rahsfv|Oegj|J
4|INSERT|795|MD|ST. MARYS|299033032|18-FEB-1943|F|1|0|0|N|10|0|0|646351756M|Rslsnc|Usao|E
4|INSERT|796|CA|LOS ANGELES|650048252|13-MAY-1946|M|4|0|0|N|10|0|0|936661327T|Tbacyz|Wgcl|S
4|INSERT|797|ID|ADA|900890071|26-APR-1943|M|1|0|0|N|10|0|0|122962465P|Wioetp|Cfnz|J
4|INSERT|798|NY|NIAGARA|958637170|22-JAN-1935|M|1|0|0|N|10|0|0|319134508G|Puvota|Tfyn|
4|INSERT|799|CA|STANISLAUS|79287889.|24-SEP-1943|M|1|0|0|N|10|0|0|631836259P|Rshxhh|Acgn|
4|INSERT|800|PA|CHESTER|665988726|02-DEC-1938|F|1|0|0|N|10|0|0|562784941U|Vwrjhq|Xtnq|E
4|INSERT|801|KY|FULTON|632167524|24-JUN-1954|F|1|1|1|N|20|0|0|922345134Q|Tttzyg|Xanj|D
4|INSERT|802|NC|JACKSON|256653392|16-DEC-1941|F|1|0|0|N|10|0|0|780650364C|Eeptpr|Kkkb|F
4|INSERT|803|PA|YORK|412188295|20-OCT-1928|M|1|0|0|N|10|0|0|420950511H|Rtwnja|Rbhz|L
4|INSERT|804|MD|PRINCE GEORGES|679690052|01-MAY-1941|M|2|0|0|N|10|0|0|567185331O|Vnhkyv|Oxjm|F
4|INSERT|805|CA|LOS ANGELES|711874535|13-MAY-1934|M|5|0|0|N|10|0|0|474244496A|Rxmpal|Tvug|
4|INSERT|806|OR|MULTNOMAH|23656564.|22-APR-1943|F|1|0|0|N|10|0|0|585805500K|Uolhsl|Gwbi|W
4|INSERT|807|CT|NEW HAVEN|617897358|03-FEB-1944|M|1|0|0|N|10|0|0|473714167Y|Eisquo|Lvqr|A
4|INSERT|808|MN|MOWER|738765298|27-NOV-1928|F|1|0|0|N|10|0|0|365395078U|Dkpayc|Yjdg|
4|INSERT|809|OH|PICKAWAY|167163886|08-DEC-1946|M|1|0|0|N|10|0|0|798224460J|Mhgpwq|Xtcn|J
4|INSERT|810|TX|FORT BEND|681508694|10-JUL-1947|F|1|0|0|N|10|0|0|612761591C|Rwxuip|Rile|E
4|INSERT|811|TX|LUBBOCK|988137747|24-OCT-1933|F|1|1|0|N|10|0|0|487589692S|Jfhure|Ybeh|
4|INSERT|812|OK|LE FLORE|242335790|24-JAN-1947|M|1|0|0|N|10|0|0|761969065K|Onejmg|Wvxg|M
4|INSERT|813|MN|AITKIN|975647350|12-JUN-1980|F|1|1|1|N|20|0|0|409249612P|Utilaq|Vekp|G
4|INSERT|814|NY|RICHMOND|951307963|11-DEC-1947|M|1|0|0|N|10|0|0|504492984O|Nnpehl|Imye|
